SetID,Number,Variant,Theme,SubTheme,Year,SetName,Minifigs,Pieces,UKPrice,USPrice,CAPrice,Image,ImageFilename,InstructionsAvailable,EAN,UPC
22971,"75044","1","Star Wars","Episode III","2014","Droid Tri-Fighter",,,,,,"True","75044-1","False","",""
22972,"75045","1","Star Wars","The Clone Wars","2014","Republic AV-7 Anti-Vehicle Cannon",,,,,,"True","75045-1","False","",""
22973,"75046","1","Star Wars","The Clone Wars","2014","Coruscant Police Gunship",,481,,,,"True","75046-1","False","",""
9963,"76000","1","Super Heroes","DC Universe","2013","Arctic Batman vs. Mr Freeze : Aquaman on Ice",3,198,19.99,19.99,24.99,"True","76000-1","True","5702014967144","673419190381"
9964,"76001","1","Super Heroes","DC Universe","2013","The Bat vs. Bane : Tumbler Chase",3,368,39.99,39.99,49.99,"True","76001-1","True","5702014972469","673419190398"
9968,"76002","1","Super Heroes","DC Universe","2013","Superman Metropolis Showdown",2,119,11.99,12.99,15.99,"True","76002-1","True","5702014972674","673419190404"
9969,"76003","1","Super Heroes","DC Universe","2013","Superman: Battle of Smallville",5,418,39.99,49.99,59.99,"True","76003-1","True","5702014972681","673419190411"
9965,"76004","1","Super Heroes","Marvel Universe","2013","Spider-Man : Spider-Cycle Chase",3,237,19.99,19.99,24.99,"True","76004-1","True","5702014972698","673419190428"
9966,"76005","1","Super Heroes","Marvel Universe","2013","Spider-Man : Daily Bugle Showdown",5,476,39.99,49.99,59.99,"True","76005-1","True","5702014972704","673419190435"
9970,"76006","1","Super Heroes","Marvel Universe","2013","Iron Man: Extremis Sea Port Battle ",3,195,19.99,19.99,24.99,"True","76006-1","True","5702014972711","673419190442"
9967,"76007","1","Super Heroes","Marvel Universe","2013","Iron Man: Malibu Mansion Attack",5,364,34.99,39.99,49.99,"True","76007-1","True","5702014972728","673419190459"
9971,"76008","1","Super Heroes","Marvel Universe","2013","Iron Man vs. The Mandarin: Ultimate Showdown",2,91,11.99,12.99,15.99,"True","76008-1","True","5702015031820","673419200370"
9972,"76009","1","Super Heroes","DC Universe","2013","Superman: Black Zero Escape",3,168,19.99,19.99,24.99,"True","76009-1","True","5702015032834","673419200363"
22934,"76010","1","Super Heroes","DC Universe","2014","Batman: The Penguin Face off",,136,,,,"True","76010-1","False","",""
22935,"76011","1","Super Heroes","DC Universe","2014","Batman: Man-Bat Attack",3,184,,,,"True","76011-1","False","",""
22936,"76012","1","Super Heroes","DC Universe","2014","Batman: The Riddler Chase",3,304,,,,"True","76012-1","False","",""
22937,"76013","1","Super Heroes","DC Universe","2014","Batman: The Joker Steam Roller",,,,,,"True","76013-1","False","",""
23199,"76014","1","Super Heroes","Marvel Universe","2014","Spider-Trike vs. Electro",,70,,,,"True","76014-1","False","",""
23200,"76015","1","Super Heroes","Marvel Universe","2014","Doc Ock Truck Heist",,237,,,,"True","76015-1","False","",""
23201,"76016","1","Super Heroes","Marvel Universe","2014","Spider-Helicopter Rescue",,299,,,,"True","76016-1","False","",""
23255,"76017","1","Super Heroes","Marvel Universe","2014","Captain America vs. Hydra",,172,,,,"True","76017-1","False","",""
23256,"76018","1","Super Heroes","Marvel Universe","2014","Hulk Lab Smash",,398,,,,"True","76018-1","False","",""
9418,"78579","1","Town","Product Collection","1998","Action Pack",,93,,9.99,,"True","78579-1","False","",""
4051,"78777","1","Space","Product Collection","2001","Alien Discovery",,122,,8,,"True","78777-1","False","",""
4052,"78800","1","Sports","Product Collection","2001","Soccer Co-Pack",,129,,20,,"True","78800-1","False","",""
9657,"78880","1","Sports","Product Collection","2001","Football Co-Pack",,125,,19.99,,"False","","False","",""
9749,"79000","1","The Hobbit","An Unexpected Journey","2012","Riddles for the Ring",2,105,11.99,9.99,12.99,"True","79000-1","True","5702014960954","673419188227"
9750,"79001","1","The Hobbit","The Desolation of Smaug","2012","Escape from Mirkwood Spiders",4,298,24.99,29.99,34.99,"True","79001-1","True","5702014960961","673419188234"
9751,"79002","1","The Hobbit","An Unexpected Journey","2012","Attack of the Wargs",5,400,49.99,49.99,59.99,"True","79002-1","True","5702014961272","673419188241"
9752,"79003","1","The Hobbit","An Unexpected Journey","2012","An Unexpected Gathering",6,652,59.99,69.99,84.99,"True","79003-1","True","5702014961289","673419188258"
9753,"79004","1","The Hobbit","The Desolation of Smaug","2012","Barrel Escape",5,334,39.99,39.99,49.99,"True","79004-1","True","5702014961296","673419188265"
10218,"79005","1","Lord of the Rings","The Fellowship of the Ring","2013","The Wizard Battle",2,113,11.99,12.99,15.99,"True","79005-1","True","5702014975200","673419191968"
10219,"79006","1","Lord of the Rings","The Fellowship of the Ring","2013","The Council of Elrond",4,243,29.99,29.99,34.99,"True","79006-1","True","5702014975217","673419191975"
10220,"79007","1","Lord of the Rings","The Return of the King","2013","Battle at the Black Gate",5,656,59.99,59.99,74.99,"True","79007-1","True","5702014975224","673419191982"
10221,"79008","1","Lord of the Rings","The Return of the King","2013","Pirate Ship Ambush",9,756,89.99,99.99,129.99,"True","79008-1","True","5702014975231","673419191999"
9754,"79010","1","The Hobbit","An Unexpected Journey","2012","The Goblin King Battle",8,841,79.99,99.99,129.99,"True","79010-1","True","5702014961302","673419188272"
22921,"79011","1","The Hobbit","The Desolation of Smaug","2013","Dol Guldur Ambush",3,217,19.99,19.99,24.99,"True","79011-1","True","",""
22922,"79012","1","The Hobbit","The Desolation of Smaug","2013","Mirkwood Elf Army ",6,276,29.99,29.99,34.99,"True","79012-1","True","",""
22923,"79013","1","The Hobbit","The Desolation of Smaug","2013","Lake-town Chase",5,470,49.99,49.99,59.99,"True","79013-1","True","",""
22924,"79014","1","The Hobbit","The Desolation of Smaug","2013","Dol Guldur Battle",8,797,69.99,69.99,84.99,"True","79014-1","True","",""
10070,"79100","1","Teenage Mutant Ninja Turtles","","2013","Kraang Lab Escape",2,90,9.99,12.99,17.99,"True","79100-1","True","5702014972452","673419190374"
10071,"79101","1","Teenage Mutant Ninja Turtles","","2013","Shredder's Dragon Bike",3,198,24.99,24.99,29.99,"True","79101-1","True","","673419190015"
10068,"79102","1","Teenage Mutant Ninja Turtles","","2013","Stealth Shell in Pursuit",3,162,19.99,19.99,24.99,"True","79102-1","True","","673419190022"
10069,"79103","1","Teenage Mutant Ninja Turtles","","2013","Turtle Lair Attack",5,488,49.99,49.99,59.99,"True","79103-1","True","5702014972278","673419190039"
10067,"79104","1","Teenage Mutant Ninja Turtles","","2013","The Shellraiser Street Chase",5,620,59.99,59.99,74.99,"True","79104-1","True","5702014972445","673419190367"
10131,"79105","1","Teenage Mutant Ninja Turtles","","2013","Baxter Robot Rampage",5,397,39.99,39.99,49.99,"True","79105-1","True","",""
9994,"79106","1","Lone Ranger","","2013","Cavalry Builder Set",4,69,11.99,12.99,17.99,"True","79106-1","True","5702014972520","673419190237"
9995,"79107","1","Lone Ranger","","2013","Comanche Camp",3,161,19.99,19.99,24.99,"True","79107-1","True","5702014972537","673419190244"
9996,"79108","1","Lone Ranger","","2013","Stagecoach Escape",5,279,29.99,29.99,39.99,"True","79108-1","True","5702014972544","673419190251"
9997,"79109","1","Lone Ranger","","2013","Colby City Showdown",5,587,39.99,49.99,59.99,"True","79109-1","True","5702014972551","673419190268"
9998,"79110","1","Lone Ranger","","2013","Silver Mine Shootout",5,644,69.99,69.99,89.99,"True","79110-1","True","5702014972568","673419190275"
9999,"79111","1","Lone Ranger","","2013","Constitution Train Chase",7,699,79.99,99.99,129.99,"True","79111-1","True","5702014972575","673419190282"
23202,"79115","1","Teenage Mutant Ninja Turtles","","2014","Turtle Van Takedown",,,,,,"False","","False","",""
23203,"79116","1","Teenage Mutant Ninja Turtles","","2014","Big Rig Snow Getaway",,,,,,"False","","False","",""
23204,"79117","1","Teenage Mutant Ninja Turtles","","2014","Turtle Lair Invasion",,,,,,"False","","False","",""
23205,"79118","1","Teenage Mutant Ninja Turtles","","2014","Karai Bike Escape",,,,,,"False","","False","",""
23206,"79119","1","Teenage Mutant Ninja Turtles","","2014","Mutation Chamber Unleashed",,,,,,"False","","False","",""
23207,"79120","1","Teenage Mutant Ninja Turtles","","2014","T-Rawket Sky Strike",,,,,,"False","","False","",""
23208,"79121","1","Teenage Mutant Ninja Turtles","","2014","Turtle Sub Undersea Chase",,,,,,"False","","False","",""
8644,"88000","1","Power Functions","Accessories","2011","AAA Battery Box",,1,11.99,12.99,17.99,"True","88000-1","False","",""
8645,"88002","1","Power Functions","Trains","2011","Train Motor",,7,11.99,13.99,19.99,"True","88002-1","False","",""
22853,"88003","1","Power Functions","Accessories","2013","L-Motor",,,11.99,13.99,17.99,"True","88003-1","False","",""
22854,"88004","1","Power Functions","Accessories","2013","Servo Motor",,,20.99,24.99,29.99,"True","88004-1","False","",""
5678,"253257","1","Gear","Housewares","2006","BIONICLE Towel Toa Hordika",,,,,,"True","253257-1","False","",""
6611,"810001","1","Gear","Books/Collectors Guide","2008","50 Years of the LEGO Brick (German)",,,,,,"True","810001-1","False","",""
6600,"810002","1","Gear","Books/Collectors Guide","2008","50 Years of the LEGO Brick (English)",,,24.99,45,,"True","810002-1","False","",""
6670,"810003","1","Gear","Books/Collectors Guide","2008","LEGO Collector",,,15.65,29.99,,"True","810003-1","False","",""
6853,"810004","1","Gear","Books/Collectors Guide","2008","LEGO Collector's Guide - Premium Edition",,,29.99,,,"True","810004-1","False","",""
8788,"810005","1","Gear","Books/Collectors Guide","2011","LEGO Collector, 2nd Edition",,,,,,"True","810005-1","False","",""
6870,"810010","1","Gear","Bedding","2008","Duplo Bedding Green - Baby",,,24.99,,,"True","810010-1","False","",""
6872,"810011","1","Gear","Bedding","2008","Duplo Fitted Sheet Green - Baby",,,5.99,,,"True","810011-1","False","",""
6871,"810012","1","Gear","Bedding","2008","Duplo Bedding Green - Junior",,,29.99,,,"True","810012-1","False","",""
6873,"810013","1","Gear","Bedding","2008","Duplo Fitted Sheet Green - Junior",,,6.99,,,"True","810013-1","False","",""
6874,"810020","1","Gear","Bedding","2008","Duplo Bedding Pink - Baby",,,24.99,,,"True","810020-1","False","",""
6875,"810021","1","Gear","Bedding","2008","Duplo Fitted Sheet Pink - Baby",,,5.99,,,"True","810021-1","False","",""
6876,"810022","1","Gear","Bedding","2008","Duplo Bedding Pink - Junior",,,29.99,,,"True","810022-1","False","",""
6877,"810023","1","Gear","Bedding","2008","Duplo Fitted Sheet Pink - Junior",,,6.99,,,"True","810023-1","False","",""
6878,"810030","1","Gear","Bedding","2008","LEGO Bedding Blue - Adult",,,44.99,,,"True","810030-1","False","",""
6724,"850150","1","Gear","Key Chains/Seasonal","2006","Santa Claus Classic Key Chain",,,2.99,4.99,5.49,"True","850150-1","False","",""
6150,"850152","1","Gear","Key Chains/Brick","2007","Blue Brick Key Chain",,,2.95,4.99,,"True","850152-1","False","","673419099004"
6151,"850154","1","Gear","Key Chains/Brick","2007","Red Brick Key Chain",,,2.99,4.99,5.49,"True","850154-1","False","",""
22646,"850252","1","Gear","Key Chains/Adventurers","2003","Johnny Thunder",,,,,,"True","850252-1","False","",""
6689,"850353","1","Gear","Key Chains/Star Wars","2008","Darth Vader Key Chain",,,2.99,4.99,5.49,"True","850353-1","False","",""
6077,"850355","1","Gear","Key Chains/Star Wars","2007","Stormtrooper Key Chain",,,2.99,4.99,5.49,"True","850355-1","False","",""
6705,"850373","1","Gear","Housewares","2006","Lunchbox Black",,,4.89,,,"True","850373-1","False","",""
6706,"850374","1","Gear","Housewares","2006","Lunchbox Blue",,,4.89,,,"True","850374-1","False","",""
7037,"850376","1","Gear","Housewares","2006","Lunchbox Green",,,,,,"False","","False","",""
6707,"850377","1","Gear","Housewares","2006","Lunchbox Purple",,,4.99,,,"True","850377-1","False","",""
10154,"850414","1","Gear","Miscellaneous","2012","Zipper Pullers (Black)",,,,,,"True","850414-1","False","",""
10155,"850415","1","Gear","Miscellaneous","2012","Zipper Pullers (Aqua)",,,,,,"True","850415-1","False","",""
9826,"850416","1","Gear","Key Chains/Animal","2012","Pink Hippo Key Chain",,,2.99,4.99,5.49,"True","850416-1","False","",""
9827,"850417","1","Gear","Key Chains/Animal","2012","Monkey Key Chain",,,2.99,4.99,5.49,"True","850417-1","False","",""
9708,"850421","1","Gear","Housewares","2012","Silicone Coasters",,,14.99,14.99,16.99,"True","850421-1","False","","673419180245"
9677,"850423","1","Gear","Storage","2012","Minifigure Presentation Boxes",1,,9.99,9.99,11.99,"True","850423-1","False","",""
10123,"850424","1","Gear","Housewares","2012","LEGO mug",,,,,,"True","850424-1","False","",""
9815,"850425","1","Miscellaneous","Desk accessory","2012","Desk Business Card Holder",2,150,11.39,14.99,18.49,"True","850425-1","False","","673419184847"
9821,"850426","1","Miscellaneous","Desk accessory","2012","Pencil Holder",1,157,11.39,14.99,17.99,"True","850426-1","False","","673419184854"
9711,"850432","1","Gear","Magnets/Bricks","2012","Classic Magnet Set Collection",,,7.99,9.99,11.99,"True","850432-1","False","",""
10037,"850437","1","Gear","Stationery","2012","Friends school starter pack",,,,,,"True","850437-1","False","",""
9713,"850442","1","Gear","Key Chains/Ninjago","2012","Lloyd ZX Key Chain",,,2.99,4.99,5.49,"True","850442-1","False","",""
9709,"850443","1","Gear","Key Chains/Ninjago","2012","Snake Key Chain",,,2.99,4.99,5.49,"True","850443-1","False","",""
9679,"850445","1","Ninjago","","2012","Ninjago Character Card Shrine",1,88,12.99,14.99,16.99,"True","850445-1","False","",""
9712,"850446","1","Gear","Key Chains/Star Wars","2012","Darth Maul Key Chain",,,2.99,4.99,5.49,"True","850446-1","False","",""
9710,"850447","1","Gear","Key Chains/Star Wars","2012","Snowtrooper Key Chain",,,2.99,4.99,5.49,"True","850447-1","False","",""
9714,"850448","1","Gear","Key Chains/Star Wars","2012","Luke Skywalker Key Chain",,,2.99,4.99,5.49,"True","850448-1","False","",""
9678,"850449","1","Collectable Minifigures","Combi-pack","2012","Minifigure Accessory Pack",3,63,9.99,14.99,15.49,"True","850449-1","False","",""
9828,"850451","1","Gear","Key Chains/Monster Fighters","2012","Lord Vampyre Key Chain",,,2.99,4.99,5.49,"True","850451-1","False","",""
9829,"850452","1","Gear","Key Chains/Monster Fighters","2012","Ghost Key Chain",,,2.99,4.99,5.49,"True","850452-1","False","",""
9830,"850453","1","Gear","Key Chains/Monster Fighters","2012","The Monster Key Chain",,,2.99,4.99,5.49,"True","850453-1","False","",""
9596,"850455","1","Gear","Role-play toys","2012","Ninjago Sheath with Snake Sword ",,,14.99,,,"True","850455-1","False","",""
9446,"850456","1","Gear","Key Chains/Locations","2012","LEGOLAND Key Chain",,,3.99,,,"True","850456-1","False","",""
9445,"850457","1","Gear","Magnets/Minifigures","2012","LEGOLAND minifigure magnet",,,3.99,,,"True","850457-1","False","",""
9681,"850458","1","Collectable Minifigures","Combi-pack","2012","VIP Top 5 Boxed Minifigures",5,37,14.99,2.99,,"True","850458-1","False","","673419183574"
9809,"850486","1","Collectable Minifigures","Combi-pack","2012","Rock Band Minifigure Accessory Set",3,62,9.99,14.99,18.43,"True","850486-1","False","",""
9817,"850487","1","Collectable Minifigures","Combi-pack","2012","Halloween Accessory Set",3,58,9.99,14.99,17.99,"True","850487-1","False","","673419185004"
22909,"850490","1","Gear","Key Chains/Locations","2013","Chicago Key Chain",,,,,,"True","850490-1","False","",""
10072,"850491","1","Gear","Key Chains/Locations","2012","Orlando Key Chain",,,,,,"True","850491-1","False","",""
9839,"850496","1","Gear","Key Chains/Locations","2012","Anaheim Key Chain",,,,,,"True","850496-1","False","",""
10036,"850497","1","Gear","Magnets/Miscellaneous","2012","Statue of Liberty magnet",,,,,,"True","850497-1","False","",""
9845,"850501","1","Gear","Magnets/Miscelleneous","2012","I (love) Orlando figure magnet",,,,4.99,,"True","850501-1","False","",""
9840,"850502","1","Gear","Magnets/Miscelleneous","2012","I (love) Anaheim Figure Magnet",,,,,,"True","850502-1","False","",""
10132,"850503","1","Seasonal","Christmas","2012","Holiday Bauble",,3,2.99,7.99,,"False","","False","","673419184861"
9820,"850506","1","Gear","Stationery","2012","Card Making Kit",,,17.99,24.99,28.49,"True","850506-1","False","",""
9831,"850507","1","Gear","Key Chains/Super Heroes","2012","Spider-Man Key Chain",,,2.99,4.99,5.49,"True","850507-1","False","",""
10174,"850508 ","1","Gear","Magnets/Super Heroes","2012","Marvel Super Heroes magnets",,,,,,"False","","False","",""
10142,"850510","1","Gear","Seasonal","2012","Holiday Wrapping Paper",,,3.5,3.99,5.99,"True","850510-1","False","",""
9832,"850514","1","Gear","Key Chains/Lord Of The Rings","2012","Mordor Orc Key Chain",,,2.99,4.99,5.49,"True","850514-1","False","",""
9833,"850515","1","Gear","Key Chains/Lord Of The Rings","2012","Gandalf the Grey Key Chain",,,2.99,4.99,5.49,"True","850515-1","False","",""
9834,"850516","1","Gear","Key Chains/Lord Of The Rings","2012","Gimli Key Chain",,,2.99,4.99,5.49,"True","850516-1","False","",""
9835,"850517","1","Gear","Magnets/Lord Of The Rings","2012","Lord of the Rings Magnet Set",,,9.99,14.99,15.49,"True","850517-1","False","",""
9836,"850529","1","Gear","Key Chains/Super Heroes","2012","Loki Key Chain",,,2.99,4.99,5.49,"True","850529-1","False","",""
10364,"850581","1","Friends","","2013","Friends Brick Calendar",,140,10.49,14.99,17.99,"True","850581-1","False","","673419194839"
22604,"850591","1","Gear","Miscellaneous","2013","Friends Name Sign",,,7.99,12.99,15.99,"True","850591-1","False","",""
10247,"850596","1","Gear","Playmats","2012","Heartlake City Playmat",,,10.49,14.99,17.99,"True","850596-1","False","",""
22592,"850597","1","Gear","Bags","2013","Friends Carry Case",,,10.49,14.99,17.99,"True","850597-1","False","",""
22599,"850598","1","Gear","Trading/Playing cards","2013","Game Cards Binder",,,7.99,12.99,15.99,"True","850598-1","False","",""
22595,"850602","1","Gear","Key Chains/Chima","2013","Chima Cragger Key Chain",,,2.99,4.99,5.49,"True","850602-1","False","",""
22605,"850607","1","Gear","Key Chains/Chima","2013","Eris Key Chain",,,2.99,4.99,5.49,"True","850607-1","False","",""
22600,"850608","1","Gear","Key Chains/Chima","2013","Chima Laval Key Chain",,,2.99,4.99,5.49,"True","850608-1","False","",""
